Gene_mouse,Gene_human,orthology_type,orthology_confidence
NSDHL,NSDHL,ortholog_one2one,1
NSF,NSF,ortholog_one2one,1
NSMAF,NSMAF,ortholog_one2one,1
NSMCE1,NSMCE1,ortholog_one2one,1
NSMF,NSMF,ortholog_one2one,1
NSRP1,NSRP1,ortholog_one2one,1
NSUN2,NSUN2,ortholog_one2one,1
NSUN6,NSUN6,ortholog_one2one,1
NT5C,NT5C,ortholog_one2one,1
NT5C1B,NT5C1B,ortholog_one2one,1
NT5C2,NT5C2,ortholog_one2one,1
NT5C3B,NT5C3B,ortholog_one2one,1
NT5DC1,NT5DC1,ortholog_one2one,1
NT5DC3,NT5DC3,ortholog_one2one,1
NT5E,NT5E,ortholog_one2one,1
NT5M,NT5M,ortholog_one2one,1
NTAN1,NTAN1,ortholog_one2one,1
NTM,NTM,ortholog_one2one,1
NTMT1,NTMT1,ortholog_one2one,1
NTNG1,NTNG1,ortholog_one2one,1
NTPCR,NTPCR,ortholog_one2one,1
NTRK2,NTRK2,ortholog_one2one,1
NTRK3,NTRK3,ortholog_one2one,1
NTSR1,NTSR1,ortholog_one2one,1
NUB1,NUB1,ortholog_one2one,1
NUBP1,NUBP1,ortholog_one2one,1
NUBP2,NUBP2,ortholog_one2one,1
NUBPL,NUBPL,ortholog_one2one,1
NUDCD1,NUDCD1,ortholog_one2one,1
NUDCD2,NUDCD2,ortholog_one2one,1
NUDCD3,NUDCD3,ortholog_one2one,1
NUDT12,NUDT12,ortholog_one2one,1
NUDT13,NUDT13,ortholog_one2one,1
NUDT14,NUDT14,ortholog_one2one,1
NUDT15,NUDT15,ortholog_one2one,1
NUDT16,NUDT16,ortholog_one2many,1
NUDT17,NUDT17,ortholog_one2one,1
NUDT18,NUDT18,ortholog_one2one,1
NUDT19,NUDT19,ortholog_one2one,1
NUDT2,NUDT2,ortholog_one2one,1
NUDT3,NUDT3,ortholog_one2one,1
NUDT5,NUDT5,ortholog_one2one,1
NUDT6,NUDT6,ortholog_one2one,1
NUDT7,NUDT7,ortholog_one2one,1
NUDT9,NUDT9,ortholog_one2one,1
NUFIP2,NUFIP2,ortholog_one2one,1
NUMA1,NUMA1,ortholog_one2one,1
NUMB,NUMB,ortholog_one2one,1
NUMBL,NUMBL,ortholog_one2one,1
NUP107,NUP107,ortholog_one2one,1
NUP133,NUP133,ortholog_one2one,1
NUP153,NUP153,ortholog_one2one,1
NUP155,NUP155,ortholog_one2one,1
NUP160,NUP160,ortholog_one2one,1
NUP188,NUP188,ortholog_one2one,1
NUP205,NUP205,ortholog_one2one,1
NUP210,NUP210,ortholog_one2one,1
NUP214,NUP214,ortholog_one2one,1
NUP35,NUP35,ortholog_one2one,1
NUP37,NUP37,ortholog_one2one,1
NUP43,NUP43,ortholog_one2one,1
NUP50,NUP50,ortholog_one2many,1
NUP54,NUP54,ortholog_one2one,1
NUP62,NUP62,ortholog_one2one,1
NUP85,NUP85,ortholog_one2one,1
NUP88,NUP88,ortholog_one2one,1
NUP93,NUP93,ortholog_one2one,1
NUP98,NUP98,ortholog_one2one,1
NUS1,NUS1,ortholog_one2one,1
NUSAP1,NUSAP1,ortholog_one2one,1
NUTF2,NUTF2,ortholog_one2many,1
NVL,NVL,ortholog_one2one,1
NWD2,NWD2,ortholog_one2one,1
NXF1,NXF1,ortholog_one2one,1
NXN,NXN,ortholog_one2one,1
NXT2,NXT2,ortholog_one2one,1
NYAP1,NYAP1,ortholog_one2one,1
OARD1,OARD1,ortholog_one2one,1
OAS1A,OAS1,ortholog_one2many,1
OAS2,OAS2,ortholog_one2one,1
OAS3,OAS3,ortholog_one2one,1
OASL1,OASL,ortholog_one2one,1
OAT,OAT,ortholog_one2one,1
OBSCN,OBSCN,ortholog_one2one,1
OBSL1,OBSL1,ortholog_one2one,1
OCIAD2,OCIAD2,ortholog_one2one,1
OCRL,OCRL,ortholog_one2one,1
ODF1,ODF1,ortholog_one2one,1
ODF2,ODF2,ortholog_one2one,1
ODR4,ODR4,ortholog_one2one,1
OGDH,OGDH,ortholog_one2one,1
OGDHL,OGDHL,ortholog_one2one,1
OGFOD1,OGFOD1,ortholog_one2one,1
OGFR,OGFR,ortholog_one2one,0
OGG1,OGG1,ortholog_one2one,1
OGT,OGT,ortholog_one2one,1
OLA1,OLA1,ortholog_one2one,1
OMG,OMG,ortholog_one2one,1
OPA1,OPA1,ortholog_one2one,1
OPA3,OPA3,ortholog_one2one,1
OPALIN,OPALIN,ortholog_one2one,1
OPCML,OPCML,ortholog_one2one,1
OPHN1,OPHN1,ortholog_one2one,1
OPLAH,OPLAH,ortholog_one2one,1
OPTN,OPTN,ortholog_one2one,1
OSBP,OSBP,ortholog_one2one,1
OSBP2,OSBP2,ortholog_one2one,1
OSBPL10,OSBPL10,ortholog_one2one,1
OSBPL11,OSBPL11,ortholog_one2one,1
OSBPL1A,OSBPL1A,ortholog_one2one,1
OSBPL2,OSBPL2,ortholog_one2one,1
OSBPL3,OSBPL3,ortholog_one2one,1
OSBPL5,OSBPL5,ortholog_one2one,1
OSBPL6,OSBPL6,ortholog_one2one,1
OSBPL8,OSBPL8,ortholog_one2one,1
OSBPL9,OSBPL9,ortholog_one2one,1
OSGEP,OSGEP,ortholog_one2one,1
OSMR,OSMR,ortholog_one2one,1
OSTC,OSTC,ortholog_one2one,1
OSTF1,OSTF1,ortholog_one2one,1
OTC,OTC,ortholog_one2one,1
OTOP1,OTOP1,ortholog_one2one,1
OTUB1,OTUB1,ortholog_one2one,1
OTUD4,OTUD4,ortholog_one2one,1
OTUD5,OTUD5,ortholog_one2one,1
OTUD6B,OTUD6B,ortholog_one2one,1
OTUD7B,OTUD7B,ortholog_one2one,1
OTULIN,OTULIN,ortholog_one2one,1
OVCA2,OVCA2,ortholog_one2one,1
OVCH2,OVCH2,ortholog_one2one,1
OXA1L,OXA1L,ortholog_one2one,1
OXCT1,OXCT1,ortholog_one2one,1
OXCT2B,OXCT2,ortholog_one2many,1
OXNAD1,OXNAD1,ortholog_one2one,0
OXR1,OXR1,ortholog_one2one,1
OXSM,OXSM,ortholog_one2one,1
OXSR1,OXSR1,ortholog_one2one,1
P2RX7,P2RX7,ortholog_one2one,1
P2RY12,P2RY12,ortholog_one2one,1
P4HA1,P4HA1,ortholog_one2one,1
P4HA2,P4HA2,ortholog_one2one,1
P4HB,P4HB,ortholog_one2one,1
PA2G4,PA2G4,ortholog_one2one,1
PABPC4,PABPC4,ortholog_one2one,1
PABPN1,PABPN1,ortholog_one2one,1
PACS1,PACS1,ortholog_one2one,1
PACS2,PACS2,ortholog_one2one,1
PACSIN1,PACSIN1,ortholog_one2one,1
PACSIN2,PACSIN2,ortholog_one2one,1
PACSIN3,PACSIN3,ortholog_one2one,1
PADI2,PADI2,ortholog_one2one,1
PADI4,PADI4,ortholog_one2one,1
PAFAH1B1,PAFAH1B1,ortholog_one2one,1
PAFAH1B3,PAFAH1B3,ortholog_one2one,1
PAFAH2,PAFAH2,ortholog_one2one,1
PAG1,PAG1,ortholog_one2one,1
PAH,PAH,ortholog_one2one,1
PAICS,PAICS,ortholog_one2one,1
PAIP1,PAIP1,ortholog_one2one,1
PAK1,PAK1,ortholog_one2one,1
PAK1IP1,PAK1IP1,ortholog_one2one,1
PAK2,PAK2,ortholog_one2one,1
PAK3,PAK3,ortholog_one2one,1
PAK4,PAK4,ortholog_one2one,1
PALD1,PALD1,ortholog_one2one,1
PALLD,PALLD,ortholog_one2one,1
PALM3,PALM3,ortholog_one2one,1
PAN2,PAN2,ortholog_one2one,1
PAN3,PAN3,ortholog_one2one,1
PANK1,PANK1,ortholog_one2one,1
PANK2,PANK2,ortholog_one2one,1
PANK3,PANK3,ortholog_one2one,1
PANK4,PANK4,ortholog_one2one,1
PANX2,PANX2,ortholog_one2one,1
PAPOLA,PAPOLA,ortholog_one2one,1
PAPOLG,PAPOLG,ortholog_one2one,1
PAPSS1,PAPSS1,ortholog_one2one,1
PAPSS2,PAPSS2,ortholog_one2one,1
PAQR4,PAQR4,ortholog_one2one,1
PAQR9,PAQR9,ortholog_one2one,1
PARD3,PARD3,ortholog_one2one,1
PARD3B,PARD3B,ortholog_one2one,1
PARG,PARG,ortholog_one2one,1
PARK7,PARK7,ortholog_one2one,1
PARN,PARN,ortholog_one2one,1
PARP1,PARP1,ortholog_one2one,1
PARP10,PARP10,ortholog_one2one,1
PARP12,PARP12,ortholog_one2one,1
PARP14,PARP14,ortholog_one2one,1
PARP2,PARP2,ortholog_one2one,1
PARP3,PARP3,ortholog_one2one,1
PARP4,PARP4,ortholog_one2one,1
PARP9,PARP9,ortholog_one2one,1
PARS2,PARS2,ortholog_one2one,1
PARVG,PARVG,ortholog_one2one,1
PASK,PASK,ortholog_one2one,1
PATE4,PATE4,ortholog_one2one,0
PAWR,PAWR,ortholog_one2one,1
PAX5,PAX5,ortholog_one2one,1
PAX8,PAX8,ortholog_one2one,1
PAXBP1,PAXBP1,ortholog_one2one,1
PAXIP1,PAXIP1,ortholog_one2one,1
PBDC1,PBDC1,ortholog_one2one,1
PBLD1,PBLD,ortholog_one2many,1
PBLD2,PBLD,ortholog_one2many,1
PBRM1,PBRM1,ortholog_one2one,1
PBX1,PBX1,ortholog_one2one,1
PBX2,PBX2,ortholog_one2one,1
PBXIP1,PBXIP1,ortholog_one2one,1
PCBD1,PCBD1,ortholog_one2one,1
PCBD2,PCBD2,ortholog_one2one,1
PCBP1,PCBP1,ortholog_one2one,1
PCBP2,PCBP2,ortholog_one2one,1
PCBP3,PCBP3,ortholog_one2one,1
PCBP4,PCBP4,ortholog_one2one,1
PCCA,PCCA,ortholog_one2one,1
PCCB,PCCB,ortholog_one2one,1
PCDH1,PCDH1,ortholog_one2one,1
PCDH10,PCDH10,ortholog_one2one,1
PCDH12,PCDH12,ortholog_one2one,1
PCDH17,PCDH17,ortholog_one2one,1
PCDH19,PCDH19,ortholog_one2one,1
PCDH9,PCDH9,ortholog_one2one,1
PCDHGA4,PCDHGA4,ortholog_one2one,1
PCF11,PCF11,ortholog_one2one,1
PCGF2,PCGF2,ortholog_one2one,1
PCID2,PCID2,ortholog_one2one,1
PCIF1,PCIF1,ortholog_one2one,1
PCK1,PCK1,ortholog_one2one,1
PCK2,PCK2,ortholog_one2one,1
PCLO,PCLO,ortholog_one2one,1
PCM1,PCM1,ortholog_one2one,1
PCMT1,PCMT1,ortholog_one2one,1
PCMTD1,PCMTD1,ortholog_one2one,1
PCMTD2,PCMTD2,ortholog_one2one,1
PCNA,PCNA,ortholog_one2one,1
PCNT,PCNT,ortholog_one2one,1
PCOLCE,PCOLCE,ortholog_one2one,1
PCSK2,PCSK2,ortholog_one2one,1
PCTP,PCTP,ortholog_one2one,1
PCYOX1,PCYOX1,ortholog_one2one,1
PCYOX1L,PCYOX1L,ortholog_one2one,1
PCYT1A,PCYT1A,ortholog_one2one,1
PCYT2,PCYT2,ortholog_one2one,1
PDCD11,PDCD11,ortholog_one2one,1
PDCD2,PDCD2,ortholog_one2one,1
PDCD2L,PDCD2L,ortholog_one2one,1
PDCD4,PDCD4,ortholog_one2one,1
PDCL,PDCL,ortholog_one2one,1
PDCL3,PDCL3,ortholog_one2one,1
PDE10A,PDE10A,ortholog_one2one,1
PDE12,PDE12,ortholog_one2one,1
PDE1A,PDE1A,ortholog_one2one,1
PDE1B,PDE1B,ortholog_one2one,1
PDE2A,PDE2A,ortholog_one2one,1
PDE3A,PDE3A,ortholog_one2one,1
PDE3B,PDE3B,ortholog_one2one,1
PDE4A,PDE4A,ortholog_one2one,1
PDE4B,PDE4B,ortholog_one2one,1
PDE4C,PDE4C,ortholog_one2one,1
PDE4D,PDE4D,ortholog_one2one,1
PDE4DIP,PDE4DIP,ortholog_one2one,1
PDE5A,PDE5A,ortholog_one2one,1
PDE7B,PDE7B,ortholog_one2one,1
PDE8A,PDE8A,ortholog_one2one,1
PDE8B,PDE8B,ortholog_one2one,1
PDGFRB,PDGFRB,ortholog_one2one,1
PDHA1,PDHA1,ortholog_one2one,1
PDHA2,PDHA2,ortholog_one2one,1
PDHB,PDHB,ortholog_one2one,1
PDHX,PDHX,ortholog_one2one,1
PDIA3,PDIA3,ortholog_one2one,1
PDIA5,PDIA5,ortholog_one2one,1
PDK1,PDK1,ortholog_one2one,1
PDK2,PDK2,ortholog_one2one,1
PDK3,PDK3,ortholog_one2one,1
PDK4,PDK4,ortholog_one2one,1
PDLIM1,PDLIM1,ortholog_one2one,1
PDLIM2,PDLIM2,ortholog_one2one,1
PDLIM3,PDLIM3,ortholog_one2one,1
PDLIM4,PDLIM4,ortholog_one2one,1
PDLIM5,PDLIM5,ortholog_one2one,1
PDLIM7,PDLIM7,ortholog_one2one,1
PDP1,PDP1,ortholog_one2one,1
PDP2,PDP2,ortholog_one2one,1
PDPK1,PDPK1,ortholog_one2one,1
PDPR,PDPR,ortholog_one2one,1
PDS5A,PDS5A,ortholog_one2one,1
PDS5B,PDS5B,ortholog_one2one,1
PDSS1,PDSS1,ortholog_one2one,1
PDXDC1,PDXDC1,ortholog_one2one,1
PDXK,PDXK,ortholog_one2one,1
PDXP,PDXP,ortholog_one2one,1
PDZD2,PDZD2,ortholog_one2one,1
PDZD8,PDZD8,ortholog_one2one,1
PDZK1,PDZK1,ortholog_one2one,1
PEAK1,PEAK1,ortholog_one2one,1
PECAM1,PECAM1,ortholog_one2one,1
PECR,PECR,ortholog_one2one,1
PEF1,PEF1,ortholog_one2one,1
PEG3,PEG3,ortholog_one2one,1
PELO,PELO,ortholog_one2one,1
PELP1,PELP1,ortholog_one2one,1
PEMT,PEMT,ortholog_one2one,1
PEPD,PEPD,ortholog_one2one,1
PERM1,PERM1,ortholog_one2one,1
PES1,PES1,ortholog_one2one,1
PEX1,PEX1,ortholog_one2one,1
PEX11A,PEX11A,ortholog_one2one,1
PEX11B,PEX11B,ortholog_one2one,1
PEX11G,PEX11G,ortholog_one2one,1
PEX12,PEX12,ortholog_one2one,1
PEX19,PEX19,ortholog_one2one,1
PEX2,PEX2,ortholog_one2one,1
PEX3,PEX3,ortholog_one2one,1
PEX5,PEX5,ortholog_one2one,1
PEX5L,PEX5L,ortholog_one2one,1
PEX6,PEX6,ortholog_one2one,1
PEX7,PEX7,ortholog_one2one,1
PFAS,PFAS,ortholog_one2one,1
PFDN5,PFDN5,ortholog_one2one,1
PFKFB1,PFKFB1,ortholog_one2one,1
PFKFB2,PFKFB2,ortholog_one2one,1
PFKFB3,PFKFB3,ortholog_one2one,1
PFKFB4,PFKFB4,ortholog_one2one,1
PFKL,PFKL,ortholog_one2one,1
PFKM,PFKM,ortholog_one2one,1
PFKP,PFKP,ortholog_one2one,1
PFN1,PFN1,ortholog_one2one,1
PFN2,PFN2,ortholog_one2one,1
PFN3,PFN3,ortholog_one2one,1
PGAM1,PGAM1,ortholog_one2many,1
PGAM1,PGAM4,ortholog_one2many,0
PGAM2,PGAM2,ortholog_one2one,1
PGAM5,PGAM5,ortholog_one2one,1
PGAP1,PGAP1,ortholog_one2one,1
PGAP2,PGAP2,ortholog_one2one,1
PGBD5,PGBD5,ortholog_one2one,1
PGD,PGD,ortholog_one2one,1
PGGT1B,PGGT1B,ortholog_one2one,1
PGK1,PGK1,ortholog_one2one,1
PGK2,PGK2,ortholog_one2one,1
PGLS,PGLS,ortholog_one2one,1
PGLYRP2,PGLYRP2,ortholog_one2one,1
PGM1,PGM1,ortholog_one2one,1
PGM2,PGM2,ortholog_one2one,1
PGM2L1,PGM2L1,ortholog_one2one,1
PGM3,PGM3,ortholog_one2one,1
PGM5,PGM5,ortholog_one2one,1
PGP,PGP,ortholog_one2one,1
PGPEP1,PGPEP1,ortholog_one2one,1
PGRMC2,PGRMC2,ortholog_one2one,1
PGS1,PGS1,ortholog_one2one,1
PHACTR1,PHACTR1,ortholog_one2one,1
PHACTR4,PHACTR4,ortholog_one2one,1
PHAX,PHAX,ortholog_one2one,1
PHC2,PHC2,ortholog_one2one,1
PHC3,PHC3,ortholog_one2one,1
PHF1,PHF1,ortholog_one2one,1
PHF10,PHF10,ortholog_one2one,1
PHF12,PHF12,ortholog_one2one,1
PHF14,PHF14,ortholog_one2one,1
PHF2,PHF2,ortholog_one2one,1
PHF20L1,PHF20L1,ortholog_one2one,1
PHF23,PHF23,ortholog_one2one,1
PHF3,PHF3,ortholog_one2one,1
PHF5A,PHF5A,ortholog_one2one,1
PHF6,PHF6,ortholog_one2one,1
PHGDH,PHGDH,ortholog_one2one,1
PHIP,PHIP,ortholog_one2one,1
PHKA1,PHKA1,ortholog_one2one,1
PHKA2,PHKA2,ortholog_one2one,1
PHKB,PHKB,ortholog_one2one,1
PHKG1,PHKG1,ortholog_one2one,1
PHKG2,PHKG2,ortholog_one2one,1
PHLDA1,PHLDA1,ortholog_one2one,1
PHLDA3,PHLDA3,ortholog_one2one,1
PHLDB1,PHLDB1,ortholog_one2one,1
PHLDB2,PHLDB2,ortholog_one2one,1
PHLPP1,PHLPP1,ortholog_one2one,1
PHLPP2,PHLPP2,ortholog_one2one,1
PHOSPHO2,PHOSPHO2,ortholog_one2one,1
PHRF1,PHRF1,ortholog_one2one,1
PHYH,PHYH,ortholog_one2one,1
PHYHD1,PHYHD1,ortholog_one2one,1
PHYHIP,PHYHIP,ortholog_one2one,1
PHYHIPL,PHYHIPL,ortholog_one2one,1
PHYKPL,PHYKPL,ortholog_one2one,1
PI4K2A,PI4K2A,ortholog_one2one,1
PI4K2B,PI4K2B,ortholog_one2one,1
PI4KA,PI4KA,ortholog_one2one,1
PI4KB,PI4KB,ortholog_one2one,1
PIAS1,PIAS1,ortholog_one2one,1
PIAS4,PIAS4,ortholog_one2one,1
PICK1,PICK1,ortholog_one2one,1
PID1,PID1,ortholog_one2one,1
PIEZO1,PIEZO1,ortholog_one2one,1
PIGH,PIGH,ortholog_one2one,1
PIGK,PIGK,ortholog_one2one,1
PIGQ,PIGQ,ortholog_one2one,1
PIGR,PIGR,ortholog_one2one,1
PIGS,PIGS,ortholog_one2one,1
PIK3AP1,PIK3AP1,ortholog_one2one,1
PIK3C2A,PIK3C2A,ortholog_one2one,1
PIK3C3,PIK3C3,ortholog_one2one,1
PIK3CA,PIK3CA,ortholog_one2one,1
PIK3CB,PIK3CB,ortholog_one2one,1
PIK3CD,PIK3CD,ortholog_one2one,1
PIK3CG,PIK3CG,ortholog_one2one,1
PIK3R1,PIK3R1,ortholog_one2one,1
PIK3R2,PIK3R2,ortholog_one2one,1
PIK3R4,PIK3R4,ortholog_one2one,1
PIKFYVE,PIKFYVE,ortholog_one2one,1
PIN1,PIN1,ortholog_one2many,1
PIN4,PIN4,ortholog_one2one,1
PIP4K2A,PIP4K2A,ortholog_one2one,1
PIP4K2B,PIP4K2B,ortholog_one2one,1
PIP4K2C,PIP4K2C,ortholog_one2one,1
PIP5K1A,PIP5K1A,ortholog_one2one,1
PIP5K1C,PIP5K1C,ortholog_one2one,1
PIPOX,PIPOX,ortholog_one2one,1
PIR,PIR,ortholog_one2one,1
PISD,PISD,ortholog_one2many,0
PITHD1,PITHD1,ortholog_one2one,1
PITPNA,PITPNA,ortholog_one2one,1
PITPNB,PITPNB,ortholog_one2one,1
PITPNM1,PITPNM1,ortholog_one2one,1
PITPNM2,PITPNM2,ortholog_one2one,1
PITPNM3,PITPNM3,ortholog_one2one,1
PITRM1,PITRM1,ortholog_one2one,1
PJA1,PJA1,ortholog_one2one,1
PJA2,PJA2,ortholog_one2one,1
PKD2,PKD2,ortholog_one2one,1
PKLR,PKLR,ortholog_one2one,1
PKM,PKM,ortholog_one2one,1
PKN1,PKN1,ortholog_one2one,1
PKN2,PKN2,ortholog_one2one,1
PKP2,PKP2,ortholog_one2one,1
PKP3,PKP3,ortholog_one2one,1
PKP4,PKP4,ortholog_one2one,1
PLA2G4A,PLA2G4A,ortholog_one2one,1
PLA2G6,PLA2G6,ortholog_one2one,1
PLA2G7,PLA2G7,ortholog_one2one,1
PLAA,PLAA,ortholog_one2one,1
PLAU,PLAU,ortholog_one2one,1
PLBD1,PLBD1,ortholog_one2one,1
PLBD2,PLBD2,ortholog_one2one,1
PLCB1,PLCB1,ortholog_one2one,1
PLCB2,PLCB2,ortholog_one2one,1
PLCB3,PLCB3,ortholog_one2one,1
PLCB4,PLCB4,ortholog_one2one,1
PLCD1,PLCD1,ortholog_one2one,1
PLCD3,PLCD3,ortholog_one2one,1
PLCD4,PLCD4,ortholog_one2one,1
PLCE1,PLCE1,ortholog_one2one,1
PLCG1,PLCG1,ortholog_one2one,1
PLCG2,PLCG2,ortholog_one2one,1
PLCH2,PLCH2,ortholog_one2one,1
PLCL1,PLCL1,ortholog_one2one,1
PLCL2,PLCL2,ortholog_one2one,1
PLCXD3,PLCXD3,ortholog_one2one,1
PLD1,PLD1,ortholog_one2one,1
PLD2,PLD2,ortholog_one2one,1
PLD3,PLD3,ortholog_one2one,1
PLD4,PLD4,ortholog_one2one,1
PLEC,PLEC,ortholog_one2one,1
PLEK,PLEK,ortholog_one2one,1
PLEKHA1,PLEKHA1,ortholog_one2one,1
PLEKHA2,PLEKHA2,ortholog_one2one,1
PLEKHA5,PLEKHA5,ortholog_one2one,1
PLEKHA6,PLEKHA6,ortholog_one2one,1
PLEKHA7,PLEKHA7,ortholog_one2one,1
PLEKHB1,PLEKHB1,ortholog_one2one,1
PLEKHB2,PLEKHB2,ortholog_one2one,1
PLEKHD1,PLEKHD1,ortholog_one2one,1
PLEKHF1,PLEKHF1,ortholog_one2one,1
PLEKHF2,PLEKHF2,ortholog_one2one,1
PLEKHG1,PLEKHG1,ortholog_one2one,1
PLEKHG3,PLEKHG3,ortholog_one2one,1
PLEKHG5,PLEKHG5,ortholog_one2one,1
PLEKHM1,PLEKHM1,ortholog_one2one,1
PLEKHM2,PLEKHM2,ortholog_one2one,1
PLEKHO1,PLEKHO1,ortholog_one2one,1
PLEKHO2,PLEKHO2,ortholog_one2one,1
PLG,PLG,ortholog_one2one,1
PLIN1,PLIN1,ortholog_one2one,1
PLIN2,PLIN2,ortholog_one2one,1
PLIN3,PLIN3,ortholog_one2one,1
PLIN4,PLIN4,ortholog_one2one,1
PLIN5,PLIN5,ortholog_one2one,1
PLK1,PLK1,ortholog_one2one,1
PLOD1,PLOD1,ortholog_one2one,1
PLOD3,PLOD3,ortholog_one2one,1
PLP1,PLP1,ortholog_one2one,1
PLRG1,PLRG1,ortholog_one2one,1
PLS1,PLS1,ortholog_one2one,1
PLS3,PLS3,ortholog_one2one,1
PLSCR4,PLSCR4,ortholog_one2one,1
PLVAP,PLVAP,ortholog_one2one,1
PLXDC1,PLXDC1,ortholog_one2one,1
PLXDC2,PLXDC2,ortholog_one2one,1
PLXNA1,PLXNA1,ortholog_one2one,1
PLXNA2,PLXNA2,ortholog_one2one,1
PLXNA4,PLXNA4,ortholog_one2one,1
PLXNB1,PLXNB1,ortholog_one2one,1
PLXNB2,PLXNB2,ortholog_one2one,1
PLXNC1,PLXNC1,ortholog_one2one,1
PLXND1,PLXND1,ortholog_one2one,1
PM20D1,PM20D1,ortholog_one2one,1
PM20D2,PM20D2,ortholog_one2one,1
PML,PML,ortholog_one2one,1
PMM2,PMM2,ortholog_one2one,1
PMP2,PMP2,ortholog_one2one,1
PMPCA,PMPCA,ortholog_one2one,1
PMPCB,PMPCB,ortholog_one2one,1
PMVK,PMVK,ortholog_one2one,1
PNCK,PNCK,ortholog_one2one,1
PNKD,PNKD,ortholog_one2one,1
PNKP,PNKP,ortholog_one2one,1
PNLIP,PNLIP,ortholog_one2one,1
PNLIPRP1,PNLIPRP1,ortholog_one2one,1
PNLIPRP2,PNLIPRP2,ortholog_one2one,1
PNN,PNN,ortholog_one2one,1
PNO1,PNO1,ortholog_one2one,1
PNP,PNP,ortholog_one2many,1
PNPLA2,PNPLA2,ortholog_one2one,1
PNPLA6,PNPLA6,ortholog_one2one,1
PNPLA7,PNPLA7,ortholog_one2one,1
PNPLA8,PNPLA8,ortholog_one2one,1
PNPT1,PNPT1,ortholog_one2one,1
POC1B,POC1B,ortholog_one2one,1
PODXL,PODXL,ortholog_one2one,0
POF1B,POF1B,ortholog_one2one,1
POFUT2,POFUT2,ortholog_one2one,1
POGZ,POGZ,ortholog_one2one,1
POLA1,POLA1,ortholog_one2one,1
POLA2,POLA2,ortholog_one2one,1
POLB,POLB,ortholog_one2one,1
POLD1,POLD1,ortholog_one2one,1
POLDIP3,POLDIP3,ortholog_one2one,1
POLG2,POLG2,ortholog_one2one,1
POLK,POLK,ortholog_one2one,1
POLL,POLL,ortholog_one2one,1
POLM,POLM,ortholog_one2one,1
POLR1A,POLR1A,ortholog_one2one,1
POLR1B,POLR1B,ortholog_one2one,1
POLR1D,POLR1D,ortholog_one2one,1
POLR2A,POLR2A,ortholog_one2one,1
POLR2B,POLR2B,ortholog_one2one,1
POLR2C,POLR2C,ortholog_one2one,1
POLR2E,POLR2E,ortholog_one2one,1
POLR2G,POLR2G,ortholog_one2one,1
POLR2H,POLR2H,ortholog_one2one,1
POLR2J,POLR2J,ortholog_one2many,1
POLR2J,POLR2J2,ortholog_one2many,1
POLR2J,POLR2J3,ortholog_one2many,1
POLR2M,POLR2M,ortholog_one2one,1
POLR3A,POLR3A,ortholog_one2one,1
POLR3B,POLR3B,ortholog_one2one,1
POLR3C,POLR3C,ortholog_one2one,1
POLR3D,POLR3D,ortholog_one2one,1
POLR3E,POLR3E,ortholog_one2one,1
POLR3F,POLR3F,ortholog_one2one,1
POM121,POM121,ortholog_one2many,1
POM121,POM121C,ortholog_one2many,1
POMP,POMP,ortholog_one2one,1
POMT2,POMT2,ortholog_one2one,1
PON1,PON1,ortholog_one2one,1
PON2,PON2,ortholog_one2one,1
PON3,PON3,ortholog_one2one,1
POP1,POP1,ortholog_one2one,1
POR,POR,ortholog_one2one,1
PORCN,PORCN,ortholog_one2one,1
POSTN,POSTN,ortholog_one2one,1
PPA1,PPA1,ortholog_one2one,1
PPAN,PPAN,ortholog_one2one,1
PPAT,PPAT,ortholog_one2one,1
PPBP,PPBP,ortholog_one2one,0
PPCDC,PPCDC,ortholog_one2one,1
PPCS,PPCS,ortholog_one2one,1
PPFIA1,PPFIA1,ortholog_one2one,1
PPFIA2,PPFIA2,ortholog_one2one,1
PPFIA3,PPFIA3,ortholog_one2one,1
PPFIBP1,PPFIBP1,ortholog_one2one,1
PPFIBP2,PPFIBP2,ortholog_one2one,1
PPID,PPID,ortholog_one2one,1
PPIE,PPIE,ortholog_one2one,1
PPIF,PPIF,ortholog_one2one,1
PPIG,PPIG,ortholog_one2one,1
PPIH,PPIH,ortholog_one2one,1
PPIL1,PPIL1,ortholog_one2one,1
PPIL2,PPIL2,ortholog_one2one,1
PPIL3,PPIL3,ortholog_one2one,1
PPIL4,PPIL4,ortholog_one2one,1
PPIP5K1,PPIP5K1,ortholog_one2one,1
PPIP5K2,PPIP5K2,ortholog_one2one,1
PPL,PPL,ortholog_one2one,1
PPM1A,PPM1A,ortholog_one2one,1
PPM1B,PPM1B,ortholog_one2one,1
PPM1E,PPM1E,ortholog_one2one,1
PPM1F,PPM1F,ortholog_one2one,1
PPM1G,PPM1G,ortholog_one2one,1
PPM1H,PPM1H,ortholog_one2one,1
PPM1K,PPM1K,ortholog_one2one,1
PPM1L,PPM1L,ortholog_one2one,1
PPME1,PPME1,ortholog_one2one,1
PPOX,PPOX,ortholog_one2one,1
PPP1CA,PPP1CA,ortholog_one2one,1
PPP1CB,PPP1CB,ortholog_one2one,1
PPP1R11,PPP1R11,ortholog_one2one,1
PPP1R12A,PPP1R12A,ortholog_one2one,1
PPP1R12B,PPP1R12B,ortholog_one2one,1
PPP1R12C,PPP1R12C,ortholog_one2one,1
PPP1R14A,PPP1R14A,ortholog_one2one,1
PPP1R14C,PPP1R14C,ortholog_one2one,1
